Message_Id,Message_Version,Field_Name,Parent_Field,Field_Units,Min_Field_Size,Max_Field_Size,Field_Range,Mandatory,Number_Of_Fields,Optional_Description,Message_Type,Customer,Direction,STEName
DG-SY01,7,HTRN_SECTION,HEADER,Numeric,1,1,1|9,N,,,PTC,,,
DG-SY01,7,HTRN_ORIGIN_DATE,HEADER,Numeric,8,8,,N,,,PTC,,,
DG-SY01,7,HENG_ENGINE_INITIAL,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DG-SY01,7,HENG_ENGINE_NUMBER,HEADER,Numeric,1,10,,N,,,PTC,,,
DG-SY01,7,UID1_TYPE,HEADER,Alphanumeric,1,7,SYNC,N,,,PTC,,,
DG-SY01,7,UID1,HEADER,Numeric,1,10,,N,,,PTC,,,
DG-SY01,7,UID2_TYPE,HEADER,Alphanumeric,1,7,SYNCST|SYNCBI|SYNCTA|SYNCEND,N,,,PTC,,,
DG-SY01,7,UID2,HEADER,Numeric,1,10,,N,,,PTC,,,
DG-SY01,7,CONTENT,DG-SY01,,,,,Y,,,PTC,,,
DG-SY01,7,SYNCH_REQ_TYPE,CONTENT,Alphabetic,2,2,BI|TA,Y,,,PTC,,,
DG-TAUT,7,HEADER,DG-TAUT,,,,,Y,,,PTC,,,
DG-TAUT,7,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,PTC,,,
DG-TAUT,7,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,PTC,,,
DG-TAUT,7,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,PTC,,,
DG-TAUT,7,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,PTC,,,
DG-TAUT,7,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,PTC,,,
DG-TAUT,7,MESSAGE_REVISION,HEADER,Numeric,1,3,0|999,Y,,,PTC,,,
DG-TAUT,7,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DG-TAUT,7,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DG-TAUT,7,DISTRICT_NAME,HEADER,Alphanumeric,1,25,,N,,,PTC,,,
DG-TAUT,7,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DG-TAUT,7,USER_ID,HEADER,Alphanumeric,1,7,,N,,,PTC,,,
DG-TAUT,7,TRACK_FILE_VERSION,HEADER,Numeric,1,10,1|4294967295,N,,,PTC,,,
DG-TAUT,7,HTRN_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DG-TAUT,7,HTRN_SYMBOL,HEADER,Alphanumeric,1,10,,N,,,PTC,,,
DG-TAUT,7,HTRN_SECTION,HEADER,Numeric,1,1,1|9,N,,,PTC,,,
DG-TAUT,7,HTRN_ORIGIN_DATE,HEADER,Numeric,8,8,,N,,,PTC,,,
DG-TAUT,7,HENG_ENGINE_INITIAL,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DG-TAUT,7,HENG_ENGINE_NUMBER,HEADER,Numeric,1,10,,N,,,PTC,,,
DG-TAUT,7,UID1_TYPE,HEADER,Alphanumeric,1,7,SYNC,N,,,PTC,,,
DG-TAUT,7,UID1,HEADER,Numeric,1,10,,N,,,PTC,,,
DG-TAUT,7,UID2_TYPE,HEADER,Alphanumeric,1,7,SYNCST|SYNCBI|SYNCTA|SYNCEND,N,,,PTC,,,
DG-TAUT,7,UID2,HEADER,Numeric,1,10,,N,,,PTC,,,
DG-TAUT,7,CONTENT,DG-TAUT,,,,,Y,,,PTC,,,
DG-TAUT,7,ACTION,CONTENT,Numeric,1,1,0|3,Y,,,PTC,,,
DG-TAUT,7,VOICE_ACK_REQUIRED,CONTENT,Alphabetic,1,1,Y|N,Y,,,PTC,,,
DG-TAUT,7,CREW_ACK_REQUIRED,CONTENT,Alphabetic,1,1,Y|N,Y,,,PTC,,,
DG-TAUT,7,ELECTRONIC_ACK_REQUESTED,CONTENT,Alphabetic,1,1,Y|N,Y,,,PTC,,,
DG-TAUT,7,CREW_ACK_TYPE,CONTENT,Alphabetic,3,7,ACK|APPROVE|NONE,N,,,PTC,,,
DG-TAUT,7,AUTHORITY_TYPE,CONTENT,Alphabetic,2,3,TA|EMT|PSS,Y,,,PTC,,,
DG-TAUT,7,H_TRACK_AUTHORITY_NUMBER,CONTENT,Numeric,1,6,1|999999,Y,,,PTC,,,
DG-TAUT,7,H_ADDRESSEE_TYPE,CONTENT,Alphabetic,2,2,RW|OT|TE,Y,,,PTC,,,
DG-TAUT,7,H_SCAC,CONTENT,Alphabetic,1,4,,N,,,PTC,,,
DG-TAUT,7,H_SYMBOL,CONTENT,Alphanumeric,1,10,,N,,,PTC,,,
DG-TAUT,7,H_SECTION,CONTENT,Numeric,1,1,1|9,N,,,PTC,,,
DG-TAUT,7,H_ORIGIN_DATE,CONTENT,Numeric,8,8,,N,,,PTC,,,
DG-TAUT,7,H_ENGINE_INITIAL,CONTENT,Alphabetic,1,4,,N,,,PTC,,,
DG-TAUT,7,H_ENGINE_NUMBER,CONTENT,Numeric,1,10,,N,,,PTC,,,
DG-TAUT,7,H_COUPLED_ENGINE_INITIAL,CONTENT,Alphabetic,1,4,,N,,,PTC,,,
DG-TAUT,7,H_COUPLED_ENGINE_NUMBER,CONTENT,Numeric,1,10,,N,,,PTC,,,
DG-TAUT,7,H_ADDRESSEE_ID,CONTENT,Alphanumeric,1,19,,N,,,PTC,,,
DG-TAUT,7,H_ADDRESSEE,CONTENT,Alphanumeric,1,39,,Y,,,PTC,,,
DG-TAUT,7,H_AT_LOCATION,CONTENT,Alphanumeric,1,24,,Y,,,PTC,,,
DG-TAUT,7,S1_PRESENCE,CONTENT,Alphabetic,1,1,Y|N,Y,,,PTC,,,
DG-TAUT,7,S1_TRACK_AUTHORITY_NUMBER,CONTENT,Numeric,1,6,1|999999,N,,,PTC,,,
DG-TAUT,7,S2_PRESENCE,CONTENT,Alphabetic,1,1,Y|N,Y,,,PTC,,,
DG-TAUT,7,S2_FROM_LOCATION,CONTENT,Alphanumeric,1,37,,N,,,PTC,,,
DG-TAUT,7,S2_COUNT,CONTENT,Numeric,1,1,,N,,,PTC,,,
DG-TAUT,7,S2_RECORD,CONTENT,,,,,N,S2_COUNT,,PTC,,,
DG-TAUT,7,S2_SEQUENCE,S2_RECORD,Numeric,1,1,1|3,Y,,,PTC,,,
DG-TAUT,7,S2_TO_LOCATION,S2_RECORD,Alphanumeric,1,24,,Y,,,PTC,,,
DG-TAUT,7,S2_TRACK_TEXT,S2_RECORD,Alphanumeric,1,32,,Y,,,PTC,,,
DG-TAUT,7,S2_LIMITS_COUNT,CONTENT,Numeric,1,2,0|99,N,,,PTC,,,
DG-TAUT,7,S2_LIMITS_RECORD,CONTENT,,,,,N,S2_LIMITS_COUNT,,PTC,,,
DG-TAUT,7,S2_FROM_DISTRICT,S2_LIMITS_RECORD,Alphanumeric,1,25,,Y,,,PTC,,,
DG-TAUT,7,S2_FROM_MILEPOST,S2_LIMITS_RECORD,Alphanumeric,1,11,,Y,,,PTC,,,
DG-TAUT,7,S2_TO_DISTRICT,S2_LIMITS_RECORD,Alphanumeric,1,25,,Y,,,PTC,,,
DG-TAUT,7,S2_TO_MILEPOST,S2_LIMITS_RECORD,Alphanumeric,1,11,,Y,,,PTC,,,
DG-TAUT,7,S2_TRACK,S2_LIMITS_RECORD,Alphanumeric,1,32,,Y,,,PTC,,,
DG-TAUT,7,S3_PRESENCE,CONTENT,Alphabetic,1,1,Y|N,Y,,,PTC,,,
DG-TAUT,7,S3_BETWEEN_LOCATION,CONTENT,Alphanumeric,1,24,,N,,,PTC,,,
DG-TAUT,7,S3_AND_LOCATION,CONTENT,Alphanumeric,1,24,,N,,,PTC,,,
DG-TAUT,7,S3_TRACK_COUNT,CONTENT,Numeric,1,1,0|5,N,,,PTC,,,
DG-TAUT,7,S3_TRACK_RECORD,CONTENT,,,,,N,S3_TRACK_COUNT,,PTC,,,
DG-TAUT,7,S3_TRACK_SEQUENCE,S3_TRACK_RECORD,Numeric,1,1,1|5,Y,,,PTC,,,
DG-TAUT,7,S3_TRACK_TEXT,S3_TRACK_RECORD,Alphanumeric,1,32,,Y,,,PTC,,,
DG-TAUT,7,S3_LIMITS_COUNT,CONTENT,Numeric,1,3,0|205,N,,,PTC,,,
DG-TAUT,7,S3_LIMITS_RECORD,CONTENT,,,,,N,S3_LIMITS_COUNT,,PTC,,,
DG-TAUT,7,S3_BETWEEN_DISTRICT,S3_LIMITS_RECORD,Alphanumeric,1,25,,Y,,,PTC,,,
DG-TAUT,7,S3_BETWEEN_MILEPOST,S3_LIMITS_RECORD,Alphanumeric,1,11,,Y,,,PTC,,,
DG-TAUT,7,S3_AND_DISTRICT,S3_LIMITS_RECORD,Alphanumeric,1,25,,Y,,,PTC,,,
DG-TAUT,7,S3_AND_MILEPOST,S3_LIMITS_RECORD,Alphanumeric,1,11,,Y,,,PTC,,,
DG-TAUT,7,S3_TRACK,S3_LIMITS_RECORD,Alphanumeric,1,32,,Y,,,PTC,,,
DG-TAUT,7,S4_PRESENCE,CONTENT,Alphabetic,1,1,Y|N,Y,,,PTC,,,
DG-TAUT,7,S4_FROM_LOCATION,CONTENT,Alphanumeric,1,37,,N,,,PTC,,,
DG-TAUT,7,S4_COUNT,CONTENT,Numeric,1,1,1|3,N,,,PTC,,,
DG-TAUT,7,S4_RECORD,CONTENT,,,,,N,S4_COUNT,,PTC,,,
DG-TAUT,7,S4_SEQUENCE,S4_RECORD,Numeric,1,1,1|3,Y,,,PTC,,,
DG-TAUT,7,S4_TO_LOCATION,S4_RECORD,Alphanumeric,1,24,,Y,,,PTC,,,
DG-TAUT,7,S4_TRACK_TEXT,S4_RECORD,Alphanumeric,1,32,,Y,,,PTC,,,
DG-TAUT,7,S4_LIMITS_COUNT,CONTENT,Numeric,1,2,0|99,N,,,PTC,,,
DG-TAUT,7,S4_LIMITS_RECORD,CONTENT,,,,,N,S4_LIMITS_COUNT,,PTC,,,
DG-TAUT,7,S4_FROM_DISTRICT,S4_LIMITS_RECORD,Alphanumeric,1,25,,Y,,,PTC,,,
DG-TAUT,7,S4_FROM_MILEPOST,S4_LIMITS_RECORD,Alphanumeric,1,11,,Y,,,PTC,,,
DG-TAUT,7,S4_TO_DISTRICT,S4_LIMITS_RECORD,Alphanumeric,1,25,,Y,,,PTC,,,
DG-TAUT,7,S4_TO_MILEPOST,S4_LIMITS_RECORD,Alphanumeric,1,11,,Y,,,PTC,,,
DG-TAUT,7,S4_TRACK,S4_LIMITS_RECORD,Alphanumeric,1,32,,Y,,,PTC,,,
DG-TAUT,7,S5_PRESENCE,CONTENT,Alphabetic,1,1,Y|N,Y,,,PTC,,,
DG-TAUT,7,S5_INITAL_UNTIL_DATE,CONTENT,Numeric,8,8,,N,,,PTC,,,
DG-TAUT,7,S5_INITAL_UNTIL_TIME,CONTENT,Numeric,4,4,,N,,,PTC,,,
DG-TAUT,7,S5_EXTENDED_UNTIL_DATE,CONTENT,Numeric,8,8,,N,,,PTC,,,
DG-TAUT,7,S5_EXTENDED_UNTIL_TIME,CONTENT,Numeric,4,4,,N,,,PTC,,,
DG-TAUT,7,S5_INITIAL_UNTIL,CONTENT,Alphanumeric,8,8,,N,,,PTC,,,
DG-TAUT,7,S5_COUNT,CONTENT,Numeric,1,1,0|3,N,,,PTC,,,
DG-TAUT,7,S5_RECORD,CONTENT,,,,,N,S5_COUNT,,PTC,,,
DG-TAUT,7,S5_SEQUENCE,S5_RECORD,Numeric,1,1,1|3,Y,,,PTC,,,
DG-TAUT,7,S5_EXTENDED_UNTIL,S5_RECORD,Alphanumeric,8,8,,Y,,,PTC,,,
DG-TAUT,7,S5_INITIALS,S5_RECORD,Alphabetic,2,3,,Y,,,PTC,,,
DG-TAUT,7,S6_PRESENCE,CONTENT,Alphabetic,1,1,Y|N|R,Y,,,PTC,,,
DG-TAUT,7,S6_COUNT,CONTENT,Numeric,1,1,1|3,N,,,PTC,,,
DG-TAUT,7,S6_RECORD,CONTENT,,,,,N,S6_COUNT,,PTC,,,
DG-TAUT,7,S6_SEQUENCE,S6_RECORD,Numeric,1,1,1|3,Y,,,PTC,,,
DG-TAUT,7,S6_ENGINE_INITIAL,S6_RECORD,Alphabetic,1,4,,Y,,,PTC,,,
DG-TAUT,7,S6_ENGINE_NUMBER,S6_RECORD,Numeric,1,10,,Y,,,PTC,,,
DG-TAUT,7,S6_ENGINE_ID,S6_RECORD,Alphanumeric,3,15,,Y,,,PTC,,,
DG-TAUT,7,S6_DIRECTION,S6_RECORD,Alphabetic,4,5,NORTH|SOUTH|EAST|WEST,Y,,,PTC,,,
DG-TAUT,7,S6_AT_DISTRICT,CONTENT,Alphanumeric,1,25,,N,,,PTC,,,
DG-TAUT,7,S6_AT_TRACK,CONTENT,Alphanumeric,1,32,,N,,,PTC,,,
DG-TAUT,7,S6_AT_MILEPOST,CONTENT,Alphanumeric,1,11,,N,,,PTC,,,
DG-TAUT,7,S6_AT_LOCATION,CONTENT,Alphanumeric,1,24,,N,,,PTC,,,
DG-TAUT,7,S7_PRESENCE,CONTENT,Alphabetic,1,1,Y|N,Y,,,PTC,,,
DG-TAUT,7,S8_PRESENCE,CONTENT,Alphabetic,1,1,Y|N,Y,,,PTC,,,
DG-TAUT,7,S8_COUNT,CONTENT,Numeric,1,1,1|3,N,,,PTC,,,
DG-TAUT,7,S8_RECORD,CONTENT,,,,,N,S8_COUNT,,PTC,,,
DG-TAUT,7,S8_SEQUENCE,S8_RECORD,Numeric,1,1,1|3,Y,,,PTC,,,
DG-TAUT,7,S8_ENGINE_INITIAL,S8_RECORD,Alphabetic,1,4,,Y,,,PTC,,,
DG-TAUT,7,S8_ENGINE_NUMBER,S8_RECORD,Numeric,1,10,,Y,,,PTC,,,
DG-TAUT,7,S8_ENGINE_ID,S8_RECORD,Alphanumeric,3,15,,Y,,,PTC,,,
DG-TAUT,7,S8_DIRECTION,S8_RECORD,Alphabetic,4,5,NORTH|SOUTH|EAST|WEST,Y,,,PTC,,,
DG-TAUT,7,S9_PRESENCE,CONTENT,Alphabetic,1,1,Y|N,Y,,,PTC,,,
DG-TAUT,7,S10_PRESENCE,CONTENT,Alphabetic,1,1,Y|N,Y,,,PTC,,,
DG-TAUT,7,S10_BETWEEN_LOCATION,CONTENT,Alphanumeric,1,24,,N,,,PTC,,,
DG-TAUT,7,S10_AND_LOCATION,CONTENT,Alphanumeric,1,24,,N,,,PTC,,,
DG-TAUT,7,S10_COUNT,CONTENT,Numeric,1,1,0|8,N,,,PTC,,,
DG-TAUT,7,S10_RECORD,CONTENT,,,,,N,S10_COUNT,,PTC,,,
DG-TAUT,7,S10_BETWEEN_DISTRICT,S10_RECORD,Alphanumeric,1,25,,Y,,,PTC,,,
DG-TAUT,7,S10_BETWEEN_MILEPOST,S10_RECORD,Alphanumeric,1,11,,Y,,,PTC,,,
DG-TAUT,7,S10_AND_DISTRICT,S10_RECORD,Alphanumeric,1,25,,Y,,,PTC,,,
DG-TAUT,7,S10_AND_MILEPOST,S10_RECORD,Alphanumeric,1,11,,Y,,,PTC,,,
DG-TAUT,7,S10_TRACK,S10_RECORD,Alphanumeric,1,32,,N,,,PTC,,,
DG-TAUT,7,S11_PRESENCE,CONTENT,Alphabetic,1,1,Y|N,Y,,,PTC,,,
DG-TAUT,7,S11_DISTRICT,CONTENT,Alphanumeric,1,25,,N,,,PTC,,,
DG-TAUT,7,S11_MILEPOST,CONTENT,Alphanumeric,11,11,,N,,,PTC,,,
DG-TAUT,7,S11_LOCATION,CONTENT,Alphanumeric,1,24,,N,,,PTC,,,
DG-TAUT,7,S11_TRACK,CONTENT,Alphanumeric,1,32,,N,,,PTC,,,
DG-TAUT,7,S12_PRESENCE,CONTENT,Alphabetic,1,1,Y|N,Y,,,PTC,,,
DG-TAUT,7,S12_COUNT,CONTENT,Numeric,1,1,1|3,N,,,PTC,,,
DG-TAUT,7,S12_RWIC_RECORD,CONTENT,,,,,N,S12_COUNT,,PTC,,,
DG-TAUT,7,S12_RWIC_SEQUENCE,S12_RWIC_RECORD,Numeric,1,1,1|3,Y,,,PTC,,,
DG-TAUT,7,S12_RWIC,S12_RWIC_RECORD,Alphanumeric,1,19,,Y,,,PTC,,,
DG-TAUT,7,S12_BETWEEN_LOCATION,S12_RWIC_RECORD,Alphanumeric,1,24,,Y,,,PTC,,,
DG-TAUT,7,S12_AND_LOCATION,S12_RWIC_RECORD,Alphanumeric,1,24,,Y,,,PTC,,,
DG-TAUT,7,S12_TRACK_TEXT,S12_RWIC_RECORD,Alphanumeric,1,32,,Y,,,PTC,,,
DG-TAUT,7,S12_LIMITS_COUNT,S12_RWIC_RECORD,Numeric,1,3,0|100,Y,,,PTC,,,
DG-TAUT,7,S12_LIMITS_RECORD,S12_RWIC_RECORD,,,,,N,S12_LIMITS_COUNT,,PTC,,,
DG-TAUT,7,S12_BETWEEN_DISTRICT,S12_LIMITS_RECORD,Alphanumeric,1,25,,Y,,,PTC,,,
DG-TAUT,7,S12_BETWEEN_MILEPOST,S12_LIMITS_RECORD,Alphanumeric,1,11,,Y,,,PTC,,,
DG-TAUT,7,S12_AND_DISTRICT,S12_LIMITS_RECORD,Alphanumeric,1,25,,Y,,,PTC,,,
DG-TAUT,7,S12_AND_MILEPOST,S12_LIMITS_RECORD,Alphanumeric,1,11,,Y,,,PTC,,,
DG-TAUT,7,S12_TRACK,S12_LIMITS_RECORD,Alphanumeric,1,32,,Y,,,PTC,,,
DG-TAUT,7,S13_PRESENCE,CONTENT,Alphabetic,1,1,Y|N,Y,,,PTC,,,
DG-TAUT,7,S13_COUNT,CONTENT,Numeric,1,2,1|22,N,,,PTC,,,
DG-TAUT,7,S13_RECORD,CONTENT,,,,,N,S13_COUNT,,PTC,,,
DG-TAUT,7,S13_SEQUENCE,S13_RECORD,Numeric,1,2,1|22,Y,,,PTC,,,
DG-TAUT,7,S13_TEXT,S13_RECORD,Alphanumeric,1,62,,N,,,PTC,,,
DG-TAUT,7,T1_PRESENCE,CONTENT,Alphabetic,1,1,Y|N,Y,,,PTC,,,
DG-TAUT,7,T1_COPIED_BY,CONTENT,Alphanumeric,1,19,,N,,,PTC,,,
DG-TAUT,7,T1_OK_TIME,CONTENT,Alphanumeric,8,8,,N,,,PTC,,,
DG-TAUT,7,T1_OK_DATE,CONTENT,Alphanumeric,10,10,,N,,,PTC,,,
DG-TAUT,7,T1_DISPATCHER,CONTENT,Alphabetic,2,3,,N,,,PTC,,,
DG-TAUT,7,T1_RELAY_EMPLOYEE,CONTENT,Alphanumeric,1,19,,N,,,PTC,,,
DG-TAUT,7,T1_RELAY_LOCATION,CONTENT,Alphanumeric,1,24,,N,,,PTC,,,
DG-TAUT,7,T2_PRESENCE,CONTENT,Alphabetic,1,1,Y|N,Y,,,PTC,,,
DG-TAUT,7,T2_DISTRICT,CONTENT,Alphanumeric,1,25,,N,,,PTC,,,
DG-TAUT,7,T2_MILEPOST,CONTENT,Alphanumeric,1,11,,N,,,PTC,,,
DG-TAUT,7,T2_TRACK,CONTENT,Alphanumeric,1,32,,N,,,PTC,,,
DG-TAUT,7,T2_COUNT,CONTENT,Numeric,1,1,1|5,N,,,PTC,,,
DG-TAUT,7,T2_RECORD,CONTENT,,,,,N,T2_COUNT,,PTC,,,
DG-TAUT,7,T2_SEQUENCE,T2_RECORD,Numeric,1,1,1|5,Y,,,PTC,,,
DG-TAUT,7,T2_ROLLUP_LOCATION,T2_RECORD,Alphanumeric,1,37,,Y,,,PTC,,,
DG-TAUT,7,T2_ROLLUP_DATE,T2_RECORD,Alphanumeric,10,10,,Y,,,PTC,,,
DG-TAUT,7,T2_ROLLUP_TIME,T2_RECORD,Alphanumeric,8,8,,Y,,,PTC,,,
DG-TAUT,7,T2_BY,T2_RECORD,Alphabetic,2,3,,Y,,,PTC,,,
DG-TAUT,7,T3_PRESENCE,CONTENT,Alphabetic,1,1,Y|N,Y,,,PTC,,,
DG-TAUT,7,T3_CLEAR_TIME,CONTENT,Alphanumeric,8,8,,N,,,PTC,,,
DG-TAUT,7,T3_CLEAR_BY,CONTENT,Alphanumeric,1,19,,N,,,PTC,,,
DG-TAUT,7,RPT_TEXT_COUNT,CONTENT,Numeric,1,2,1|93,Y,,,PTC,,,
DG-TAUT,7,RPT_RECORD,CONTENT,,,,,Y,RPT_TEXT_COUNT,,PTC,,,
DG-TAUT,7,RPT_SEQUENCE,RPT_RECORD,Numeric,1,2,1|93,Y,,,PTC,,,
DG-TAUT,7,RPT_TEXT,RPT_RECORD,Alphanumeric,1,67,,Y,,,PTC,,,
DG-TAUT,7,R251_LIMIT_PRESENCE,CONTENT,Alphabetic,1,1,Y|N,Y,,,PTC,,,
DG-TAUT,7,R251_LIMIT_DISTRICT,CONTENT,Alphanumeric,1,25,,N,,,PTC,,,
DG-TAUT,7,R251_LIMIT_MILEPOST,CONTENT,Alphanumeric,1,11,,N,,,PTC,,,
DG-TAUT,7,R251_LIMIT_TRACK,CONTENT,Alphanumeric,1,32,,N,,,PTC,,,
DG-TAUT,7,EMT_PSS_PRESENCE,CONTENT,Alphabetic,1,1,Y|N,Y,,,PTC,,,
DG-TAUT,7,EMT_PSS_CREATE_TIME,CONTENT,Alphanumeric,8,8,,N,,,PTC,,,
DG-TAUT,7,EMT_PSS_CREATE_DATE,CONTENT,Alphanumeric,10,10,,N,,,PTC,,,
DG-TAUT,7,EMT_PSS_DISTRICT,CONTENT,Alphanumeric,1,25,,N,,,PTC,,,
DG-TAUT,7,EMT_PSS_SITE_NAME,CONTENT,Alphanumeric,1,40,,N,,,PTC,,,
DG-TAUT,7,EMT_PSS_DEVICE_ID,CONTENT,Alphanumeric,1,40,,N,,,PTC,,,
DG-TAUT,7,EMT_PSS_DEVICE_TYPE,CONTENT,Alphabetic,2,2,SQ|SW,N,,,PTC,,,
DG-TAUT,7,EMT_PSS_LIMITS_COUNT,CONTENT,Numeric,1,2,1|99,N,,,PTC,,,
DG-TAUT,7,EMT_PSS_LIMITS_RECORD,CONTENT,,,,,N,EMT_PSS_LIMITS_COUNT,,PTC,,,
DG-TAUT,7,EMT_PSS_FROM_DISTRICT,EMT_PSS_LIMITS_RECORD,Alphanumeric,1,25,,Y,,,PTC,,,
DG-TAUT,7,EMT_PSS_FROM_MILEPOST,EMT_PSS_LIMITS_RECORD,Alphanumeric,1,11,,Y,,,PTC,,,
DG-TAUT,7,EMT_PSS_TO_DISTRICT,EMT_PSS_LIMITS_RECORD,Alphanumeric,1,25,,Y,,,PTC,,,
DG-TAUT,7,EMT_PSS_TO_MILEPOST,EMT_PSS_LIMITS_RECORD,Alphanumeric,1,11,,Y,,,PTC,,,
DG-TAUT,7,EMT_PSS_TRACK,EMT_PSS_LIMITS_RECORD,Alphanumeric,1,32,,Y,,,PTC,,,
DG-UDIE,7,HEADER,DG-UDIE,,,,,Y,,,PTC,,,
DG-UDIE,7,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,PTC,,,
DG-UDIE,7,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,PTC,,,
DG-UDIE,7,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,PTC,,,
DG-UDIE,7,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,PTC,,,
DG-UDIE,7,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,PTC,,,
DG-UDIE,7,MESSAGE_REVISION,HEADER,Numeric,1,3,0|999,Y,,,PTC,,,
DG-UDIE,7,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DG-UDIE,7,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DG-UDIE,7,DISTRICT_NAME,HEADER,Alphanumeric,1,25,,N,,,PTC,,,
DG-UDIE,7,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DG-UDIE,7,USER_ID,HEADER,Alphanumeric,1,7,,N,,,PTC,,,
DG-UDIE,7,TRACK_FILE_VERSION,HEADER,Numeric,1,10,1|4294967295,N,,,PTC,,,
DG-UDIE,7,HTRN_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DG-UDIE,7,HTRN_SYMBOL,HEADER,Alphanumeric,1,10,,N,,,PTC,,,
DG-UDIE,7,HTRN_SECTION,HEADER,Numeric,1,1,1|9,N,,,PTC,,,
DG-UDIE,7,HTRN_ORIGIN_DATE,HEADER,Numeric,8,8,,N,,,PTC,,,
DG-UDIE,7,HENG_ENGINE_INITIAL,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DG-UDIE,7,HENG_ENGINE_NUMBER,HEADER,Numeric,1,10,,N,,,PTC,,,
DG-UDIE,7,UID1_TYPE,HEADER,Alphanumeric,1,7,SYNC,N,,,PTC,,,
DG-UDIE,7,UID1,HEADER,Numeric,1,10,,N,,,PTC,,,
DG-UDIE,7,UID2_TYPE,HEADER,Alphanumeric,1,7,SYNCST|SYNCBI|SYNCTA|SYNCEND,N,,,PTC,,,
DG-UDIE,7,UID2,HEADER,Numeric,1,10,,N,,,PTC,,,
DG-UDIE,7,CONTENT,DG-UDIE,,,,,Y,,,PTC,,,
DG-UDIE,7,REASON_CODE,CONTENT,Alphabetic,1,6,,Y,,,PTC,,,
DG-VDBI,7,HEADER,DG-VDBI,,,,,Y,,,PTC,,,
DG-VDBI,7,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,PTC,,,
DG-VDBI,7,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,PTC,,,
DG-VDBI,7,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,PTC,,,
DG-VDBI,7,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,PTC,,,
DG-VDBI,7,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,PTC,,,
DG-VDBI,7,MESSAGE_REVISION,HEADER,Numeric,1,3,0|999,Y,,,PTC,,,
DG-VDBI,7,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DG-VDBI,7,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
DG-VDBI,7,DISTRICT_NAME,HEADER,Alphanumeric,1,25,,N,,,PTC,,,
DG-VDBI,7,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DG-VDBI,7,USER_ID,HEADER,Alphanumeric,1,7,,N,,,PTC,,,
DG-VDBI,7,TRACK_FILE_VERSION,HEADER,Numeric,1,10,1|4294967295,N,,,PTC,,,
DG-VDBI,7,HTRN_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DG-VDBI,7,HTRN_SYMBOL,HEADER,Alphanumeric,1,10,,N,,,PTC,,,
DG-VDBI,7,HTRN_SECTION,HEADER,Numeric,1,1,1|9,N,,,PTC,,,
DG-VDBI,7,HTRN_ORIGIN_DATE,HEADER,Numeric,8,8,,N,,,PTC,,,
DG-VDBI,7,HENG_ENGINE_INITIAL,HEADER,Alphabetic,1,4,,N,,,PTC,,,
DG-VDBI,7,HENG_ENGINE_NUMBER,HEADER,Numeric,1,10,,N,,,PTC,,,
DG-VDBI,7,UID1_TYPE,HEADER,Alphanumeric,1,7,SYNC,N,,,PTC,,,
DG-VDBI,7,UID1,HEADER,Numeric,1,10,,N,,,PTC,,,
DG-VDBI,7,UID2_TYPE,HEADER,Alphanumeric,1,7,SYNCST|SYNCBI|SYNCTA|SYNCEND,N,,,PTC,,,
DG-VDBI,7,UID2,HEADER,Numeric,1,10,,N,,,PTC,,,
